ID,churn,join_time,vip,product,expenditure,call,traffic,state,IMEI
1195,0,2012/7/30,0,99002307,141.324,682.7,641.58,0.0,35877705.0
1196,0,2014/8/30,0,99112822,281.546,1522.48,1793.35,1.0,
1197,0,2013/11/29,0,88115262,0.0,0.0,0.0,7.0,
1198,0,2011/12/25,0,99003576,67.054,523.17,4.03,0.0,
1199,1,2013/1/24,0,99005934,0.0,0.0,0.0,6.0,
1200,0,2012/12/12,0,99002138,0.0,0.0,0.0,1.0,
1201,0,2013/8/2,0,99003576,74.463,473.74,70.45,0.0,86036402.0
1202,0,2014/10/18,0,99114782,8.807,45.33,0.0,1.0,
1203,1,2013/9/26,0,99003577,0.0,0.0,0.0,6.0,
1204,0,2014/10/18,0,99003576,22.847,169.26,0.05,0.0,86999300.0
1205,0,2014/6/15,0,99003576,60.56,229.56,4.86,0.0,86067102.0
1206,0,2013/6/17,0,25128,28.1,47.12,215.79,1.0,
1207,1,2013/9/24,0,99003572,0.0,0.0,0.0,6.0,
1208,0,2011/6/4,0,3903,14.335,95.5,0.0,0.0,35512070.0
1209,0,2009/3/1,0,99003576,91.088,578.27,40.15,0.0,
1210,0,2013/4/2,0,700001,0.245,0.0,6.19,0.0,
1211,0,2014/6/20,0,25101,14.995,224.88,0.0,1.0,
1212,0,2012/9/26,1,99002147,92.005,242.66,208.58,0.0,1332700.0
1213,0,2014/1/16,0,99003576,105.436,563.54,52.15,0.0,86070602.0
1214,1,2012/11/11,0,99003577,0.0,0.0,0.0,6.0,
1215,0,2012/5/28,0,99002307,0.0,0.0,0.0,5.0,
1216,1,2013/5/4,0,25209,0.0,0.0,0.0,,
1217,0,2014/8/1,0,25101,10.566,83.45,3.5,1.0,
1218,0,2013/9/2,0,99002138,112.507,443.12,404.99,0.0,1327700.0
1219,0,2014/9/30,0,99114784,34.528,18.28,118.87,1.0,
1220,1,2014/8/22,0,99112822,0.0,0.0,0.0,0.0,
1221,1,2013/10/31,0,99106764,0.0,0.0,0.0,6.0,
1222,0,2014/1/14,0,99002147,0.0,0.0,0.0,1.0,
1223,0,2013/12/21,0,99005935,62.572,26.1,11.25,0.0,
1224,0,2012/11/16,0,99005934,0.0,0.0,0.0,1.0,
1225,0,2013/7/27,0,99003821,0.0,0.0,0.0,7.0,
1226,1,2012/4/19,0,99003576,0.0,0.0,0.0,6.0,
1227,1,2013/12/27,0,25212,0.0,0.0,0.0,0.0,
1228,0,2010/10/23,0,99003576,0.0,0.0,0.0,1.0,
1229,1,2014/8/29,0,99112822,0.0,0.0,0.0,0.0,
1230,1,2014/8/14,0,99106763,0.0,0.0,0.0,0.0,
1231,0,2008/4/2,0,3905,70.082,512.09,31.83,0.0,86393002.0
1232,1,2013/8/11,0,99003577,0.0,0.0,0.0,6.0,
1233,0,2014/6/24,0,99002147,42.843,0.0,0.0,5.0,
1234,0,2014/8/27,0,25101,18.766,95.05,0.0,1.0,
1235,0,2014/4/17,0,99003577,42.104,0.0,0.0,0.0,
1236,0,2014/8/21,0,25101,9.434,0.0,0.0,1.0,
1237,1,2011/6/1,0,99005046,0.0,0.0,0.0,6.0,
1238,1,2012/9/28,0,99005046,0.0,0.0,0.0,6.0,
1239,1,2011/7/20,0,99002138,0.0,0.0,0.0,6.0,
1240,0,2014/1/27,0,99002143,213.059,1026.8,1072.68,0.0,35944105.0
1241,0,2014/2/16,0,99114785,32.348,206.55,580.19,1.0,
1242,0,2014/6/30,0,99003577,56.347,580.89,63.61,0.0,
1243,0,2013/11/11,0,99112822,4.189,0.0,0.0,7.0,
1244,0,2014/6/19,0,99003576,61.93,96.26,23.7,0.0,1328100.0
1245,1,2014/8/23,0,99114784,0.0,0.0,0.0,0.0,
1246,0,2014/1/11,0,99005046,16.489,0.0,0.0,0.0,
1247,0,2013/6/13,0,99005799,4.717,0.0,0.0,0.0,
1248,1,2012/2/2,0,99005934,0.0,0.0,0.0,6.0,
1249,0,2014/10/14,0,99114783,15.081,0.0,0.0,1.0,
1250,0,2014/4/2,0,700001,0.245,0.0,0.0,0.0,
1251,1,2014/4/1,0,99114784,0.0,0.0,0.0,6.0,
1252,0,2011/11/30,0,99003576,0.0,0.0,0.0,5.0,
1253,1,2013/4/1,0,99106763,0.0,0.0,0.0,6.0,
1254,1,2014/8/9,0,99112822,0.0,0.0,0.0,0.0,
1255,1,2013/7/2,0,99003576,0.0,0.0,0.0,6.0,
1256,1,2013/4/11,0,99106763,0.0,0.0,0.0,6.0,
1257,1,2013/10/24,0,99112822,0.0,0.0,0.0,6.0,
1258,0,2014/7/12,0,99005046,31.376,111.93,21.93,0.0,86293302.0
1259,0,2014/1/24,0,99003577,47.596,423.9,58.08,0.0,
1260,0,2014/6/15,0,25101,0.0,0.0,0.0,3.0,
1261,1,2014/8/22,0,99112822,0.0,0.0,0.0,0.0,
1262,0,2014/6/1,0,99003576,110.651,1060.17,98.62,0.0,86290902.0
1263,0,2014/6/28,0,25101,1.887,0.0,0.0,3.0,
1264,0,2014/7/4,0,25101,0.0,0.0,0.0,3.0,
1265,0,2013/7/27,0,99003821,0.0,0.0,0.0,7.0,
1266,0,2012/4/1,0,3979,190.094,65.3,576.4,0.0,
1267,0,2014/10/29,0,99002138,44.693,38.03,51.72,0.0,
1268,0,2014/6/21,0,99005935,42.658,470.92,50.99,0.0,86392102.0
1269,1,2011/11/21,0,99003576,0.0,0.0,0.0,6.0,
1270,0,2014/5/5,0,99003576,0.0,0.0,0.0,5.0,
1271,0,2013/10/14,0,99005884,80.409,164.52,347.7,0.0,35802605.0
1272,0,2014/1/5,0,99005934,52.441,90.57,6.02,0.0,
1273,0,2014/7/7,0,25101,9.434,0.0,0.0,1.0,
1274,0,2014/2/11,0,99003577,58.873,184.29,186.78,0.0,
1275,0,2014/7/3,0,99003576,88.199,498.91,63.28,0.0,
1276,0,2014/5/13,0,99114783,83.21,710.51,155.65,1.0,
1277,1,2011/11/24,0,99005046,0.0,0.0,0.0,6.0,
1278,0,2014/9/2,0,99114784,68.145,1030.86,548.91,1.0,
1279,0,2014/5/24,0,99106763,134.39,520.45,473.16,1.0,
1280,1,2014/8/13,0,99112822,0.0,0.0,0.0,0.0,
1281,0,2014/6/23,0,25101,0.0,0.0,0.0,3.0,
1282,0,2012/10/23,0,99005799,4.717,0.0,4.61,0.0,
1283,0,2014/9/1,0,99112822,0.0,0.0,0.0,3.0,
1284,1,2014/5/14,0,99114784,0.829,0.0,0.0,6.0,
1285,0,2013/8/30,0,99003580,173.739,965.41,150.85,0.0,35250006.0
1286,0,2013/12/18,0,25101,32.632,0.0,178.64,1.0,
1287,0,2014/3/2,0,99112822,110.678,328.0,589.19,1.0,
1288,0,2013/1/29,0,99005052,95.969,276.18,17.03,0.0,86739101.0
1289,0,2010/10/14,0,99003576,0.0,0.0,0.0,1.0,
1290,0,2014/7/30,0,99005046,30.612,51.27,340.47,0.0,35340506.0
1291,0,2014/5/17,0,99003576,79.358,1093.31,354.44,0.0,86672301.0
1292,1,2012/5/16,0,99005934,0.0,0.0,0.0,6.0,
1293,1,2012/9/6,0,40000001,0.0,0.0,0.0,6.0,
1294,1,2014/8/3,0,99112822,0.0,0.0,0.0,0.0,
1295,0,2014/7/6,0,25101,0.0,0.0,0.0,3.0,
1296,0,2014/9/15,0,25101,9.811,22.48,3.1,1.0,
1297,0,2003/9/15,0,99003577,63.845,533.88,64.95,0.0,86651601.0
1298,0,2012/9/28,0,99005935,61.946,338.4,107.04,0.0,
1299,1,2013/8/14,0,99104722,0.0,0.0,0.0,0.0,
1300,0,2014/9/5,0,99003576,95.067,5.78,199.44,0.0,
1301,0,2014/7/6,0,25101,0.0,0.0,0.0,7.0,
1302,0,2014/6/1,0,99005976,54.096,1061.03,42.46,1.0,
1303,0,2013/2/3,0,99002138,91.081,193.17,228.11,0.0,86047602.0
1304,0,2010/12/16,0,99003576,87.822,0.0,0.0,5.0,
1305,0,2014/5/4,0,99116022,51.415,19.84,1019.06,1.0,
1306,0,2014/1/3,0,99003576,60.375,187.55,23.81,0.0,86208402.0
1307,0,2014/6/7,0,25101,0.09,0.0,0.0,7.0,
1308,0,2014/6/24,0,99114783,0.0,0.0,0.03,7.0,
1309,1,2011/10/2,0,99005046,0.0,0.0,0.0,6.0,
1310,0,2011/7/30,0,99005046,155.004,1113.18,346.27,0.0,1313700.0
1311,0,2007/5/6,0,99005934,42.705,103.46,0.0,0.0,35394505.0
1312,0,2014/1/27,0,99002138,61.544,68.47,53.4,5.0,
1313,0,2014/6/11,0,99112822,0.0,0.0,0.0,7.0,
1314,1,2013/3/29,0,99003577,0.0,0.0,0.0,6.0,
1315,0,2014/6/12,0,25101,0.135,0.0,0.0,7.0,
1316,1,2013/3/24,0,40000001,0.0,0.0,0.0,,
1317,0,2014/9/17,0,25101,9.434,0.0,0.0,1.0,
1318,0,2012/9/26,0,99005935,65.018,251.47,1.05,0.0,35293105.0
1319,0,2012/9/17,0,3979,39.548,200.72,51.81,0.0,
1320,0,2013/8/6,0,99005799,4.962,0.0,0.02,0.0,
1321,0,2014/9/3,0,99114784,0.0,0.48,0.0,3.0,
1322,0,2014/6/25,0,25101,9.434,0.0,0.0,1.0,
1323,0,2014/9/17,0,99114784,31.132,0.25,0.0,1.0,
1324,0,2014/6/21,0,25101,53.739,209.54,153.63,1.0,
1325,0,2014/3/4,0,99114784,43.557,2.52,59.24,1.0,
1326,1,2014/9/21,0,99112822,0.0,0.0,0.0,0.0,
1327,0,2014/6/9,0,25101,0.0,0.0,0.0,3.0,
1328,0,2006/7/25,0,3905,209.289,1340.04,522.36,0.0,1347200.0
1329,0,2014/6/19,0,99002147,42.891,0.0,0.0,5.0,
1330,0,2013/11/26,0,99002147,69.359,64.36,323.78,0.0,86296602.0
1331,0,2014/9/1,0,99112822,32.104,122.55,505.87,1.0,
1332,1,2014/8/25,0,99114784,0.0,0.0,0.0,0.0,
1333,0,2011/5/17,0,99003576,62.664,421.7,0.0,0.0,35820104.0
1334,1,2013/11/4,0,99106764,0.0,0.0,0.0,6.0,
1335,0,2014/8/24,0,99112822,0.0,0.0,0.0,3.0,
1336,0,2012/10/7,0,99003576,72.683,595.73,429.66,0.0,1347500.0
1337,0,2014/9/10,0,99112822,11.397,28.48,296.63,1.0,
1338,0,2012/10/12,1,99005052,150.959,1335.94,159.96,0.0,35202406.0
1339,0,2012/6/9,0,99005934,104.059,756.1,23.63,0.0,
1340,0,2014/7/14,0,25101,11.038,651.38,18.55,1.0,
1341,1,2010/11/25,0,99002138,0.0,169.45,0.43,0.0,35740704.0
1342,1,2013/9/20,0,99003576,0.0,0.0,0.0,6.0,
1343,1,2014/8/8,0,99112822,0.0,0.0,0.0,0.0,
1344,0,2014/7/20,0,25101,0.0,0.0,0.0,3.0,
1345,1,2013/11/6,0,99112822,0.0,0.0,0.0,6.0,
1346,0,2011/1/9,0,99005046,0.0,0.0,0.0,1.0,
1347,1,2014/8/16,0,99112822,0.0,0.0,0.0,0.0,
1348,0,2014/2/15,0,99106763,24.528,0.0,232.07,1.0,
1349,0,2013/11/28,0,88115262,0.0,0.0,0.0,7.0,
1350,0,2002/6/12,0,99005934,42.139,0.0,0.0,0.0,
1351,0,2012/4/8,0,99002307,173.124,629.09,202.85,0.0,1302500.0
1352,0,2012/8/16,0,3979,22.567,44.84,34.18,0.0,
1353,1,2014/3/28,0,99114783,0.0,0.0,0.0,6.0,
1354,0,2012/6/7,0,99005934,42.679,7.11,0.0,0.0,35807505.0
1355,1,2013/11/19,0,99112823,0.0,0.0,0.0,6.0,
1356,0,2013/5/4,0,99002307,0.0,0.0,0.0,5.0,
1357,0,2014/10/8,0,99112822,48.164,164.06,524.59,1.0,
1358,0,2014/9/2,0,25101,28.182,27.04,0.0,1.0,
1359,0,2013/9/24,0,99005934,0.0,0.0,0.0,5.0,
1360,0,2009/3/11,0,3744,15.493,35.09,42.7,0.0,1315200.0
1361,0,2014/2/9,0,99114784,49.571,220.67,408.78,1.0,
1362,1,2013/9/2,0,99003576,0.0,0.0,0.0,6.0,
1363,0,2014/9/8,0,99112822,0.0,0.0,0.0,3.0,
1364,1,2013/9/16,0,99112822,0.0,0.0,0.0,6.0,
1365,0,2014/1/14,0,99003577,42.104,73.01,0.0,0.0,
1366,0,2014/5/16,0,99003576,53.621,411.34,386.2,0.0,35202306.0
1367,0,2014/5/31,0,99003576,67.832,113.87,596.41,0.0,86282002.0
1368,0,2008/2/2,0,99005934,0.0,0.0,0.0,5.0,
1369,0,2014/7/29,0,99114783,0.0,0.0,0.0,3.0,
1370,0,2014/1/21,0,99003577,71.762,377.16,0.0,0.0,35944105.0
1371,0,2013/11/13,0,99112822,4.189,0.0,0.0,7.0,
1372,0,2014/8/10,0,25101,9.434,0.0,0.0,1.0,
1373,0,2012/2/13,0,99005046,32.437,67.98,51.14,0.0,
1374,0,2012/10/11,0,99005046,50.902,286.53,167.82,0.0,
1375,1,2014/8/21,0,99112822,0.0,0.0,0.0,0.0,
1376,0,2014/7/3,0,99002147,0.0,0.0,0.0,5.0,
1377,0,2011/1/10,0,99005934,33.026,80.44,0.06,0.0,
1378,1,2013/9/29,0,99003821,0.0,0.0,0.0,6.0,
1379,1,2014/8/23,0,99112822,0.0,0.0,0.0,0.0,
1380,0,2013/10/29,0,99112822,35.764,7.04,552.21,1.0,
1381,0,2014/7/14,0,25101,38.443,257.58,160.59,1.0,
1382,0,2014/7/7,0,99005884,92.438,458.75,134.15,0.0,
1383,1,2013/12/31,0,25210,77.904,0.0,0.0,,
1384,0,2013/8/6,0,99005799,4.717,0.0,0.03,0.0,
1385,0,2013/9/9,0,700000,2.83,0.0,14.7,0.0,
1386,1,2014/8/12,0,99112822,0.0,0.0,0.0,0.0,
1387,0,2014/6/9,0,99003576,60.468,398.66,468.98,0.0,86469202.0
1388,1,2014/9/30,0,25210,0.0,0.0,0.0,0.0,
1389,0,2014/8/2,0,25101,0.0,0.0,0.0,3.0,
1390,0,2014/7/9,0,99003577,42.104,0.0,2.27,5.0,
1391,0,2013/9/12,0,99002138,93.517,572.6,281.65,0.0,86318402.0
1392,0,2011/7/26,0,99005934,32.758,831.19,37.73,0.0,1302600.0
1393,0,2014/10/10,0,700111,2.83,0.0,0.0,0.0,
1394,1,2014/6/1,0,99116023,0.0,0.0,0.0,4.0,
1395,0,2014/10/18,0,99003576,188.773,0.0,0.0,,
1396,0,2014/3/15,0,99114784,37.258,10.92,54.87,1.0,
1397,0,2014/10/31,0,99002138,0.0,0.0,0.0,0.0,
1398,0,2012/9/6,0,99003576,60.411,7.35,290.46,0.0,
1399,0,2012/9/26,0,99002147,0.0,0.0,0.0,5.0,
1400,0,2014/10/18,0,99003576,188.773,0.0,0.0,,
1401,1,2014/1/22,0,99003577,0.0,0.0,0.0,6.0,
1402,1,2014/8/23,0,99112822,0.0,0.0,0.0,0.0,
1403,0,2011/6/4,0,99003578,179.671,1899.53,546.15,0.0,35953305.0
1404,0,2012/7/26,0,99005934,0.0,0.0,0.0,4.0,
1405,0,2009/12/3,0,99005935,60.411,0.0,0.0,5.0,
1406,0,2014/6/19,0,99002138,61.575,116.41,154.8,0.0,86315502.0
1407,0,2014/1/4,0,99003576,0.0,0.0,0.0,5.0,
1408,0,2007/7/1,0,99005934,58.913,761.14,0.0,0.0,86663322.0
1409,0,2004/2/27,0,99003576,163.755,1256.04,0.87,0.0,35757305.0
1410,0,2012/10/23,0,99003576,0.0,0.0,0.0,5.0,
1411,0,2014/6/16,0,99003576,60.375,0.0,0.0,5.0,
1412,0,2013/7/22,0,99003578,128.159,267.51,202.8,0.0,
1413,0,2014/2/19,0,99002147,61.469,135.22,101.72,5.0,
1414,0,2014/9/18,0,25101,10.987,186.35,0.0,1.0,
1415,0,2014/6/17,0,99002138,61.544,54.06,245.74,0.0,86325002.0
1416,1,2012/7/13,0,99005935,0.0,0.0,0.0,,
1417,1,2014/6/24,0,99005975,0.0,0.0,0.0,6.0,
1418,0,2014/7/26,0,99002147,42.843,19.69,3.53,0.0,86417902.0
1419,0,2013/8/22,0,99112823,0.0,0.0,0.0,7.0,
1420,0,2013/12/27,0,99003576,61.059,226.24,15.51,0.0,
1421,0,2013/3/21,0,99002138,179.764,333.98,595.25,0.0,35877605.0
1422,0,2013/10/13,0,99005884,61.447,19.3,30.49,0.0,35802605.0
1423,0,2014/3/24,0,99114784,4.189,0.0,0.0,7.0,
1424,1,2011/6/29,0,99005935,0.0,0.0,0.0,6.0,
1425,0,2014/7/3,0,25101,96.725,165.33,0.19,1.0,
1426,0,2003/6/5,0,99005934,42.658,14.46,41.23,0.0,86343702.0
1427,0,2011/10/18,0,3956,74.773,435.41,14.31,0.0,86956701.0
1428,0,2012/7/20,0,99003576,0.0,0.0,0.0,1.0,
1429,0,2012/6/18,1,99002309,0.0,0.0,0.0,5.0,
1430,0,2014/1/16,0,99005935,42.104,27.61,0.0,0.0,
1431,1,2012/9/7,0,99003577,0.0,0.0,0.0,6.0,
1432,0,2013/7/1,0,99005044,35.314,70.99,412.54,0.0,1313500.0
1433,0,2013/12/23,0,99002138,90.61,594.12,129.52,0.0,1340400.0
1434,1,2013/4/19,0,99106763,0.0,0.0,0.0,6.0,
1435,0,2014/8/12,0,25101,0.0,0.0,0.0,3.0,
1436,0,2014/9/8,0,25101,0.0,0.0,0.0,3.0,
1437,1,2013/9/28,0,99106763,0.0,0.0,0.0,6.0,
1438,0,2014/2/12,0,99002306,121.368,142.16,620.35,0.0,35876705.0
1439,0,2013/9/15,0,99112823,50.721,22.87,635.02,1.0,
1440,0,2014/7/16,0,25101,0.0,0.0,0.0,7.0,
1441,0,2014/8/7,0,25101,9.528,173.98,0.0,1.0,
1442,0,2014/10/15,0,99005934,0.635,2.8,0.0,0.0,35224606.0
1443,0,2014/4/26,0,99003576,60.375,368.78,47.48,0.0,86223002.0
1444,0,2013/4/2,0,99005046,0.0,0.0,0.0,1.0,
1445,0,2013/10/24,0,700001,0.245,0.0,0.0,0.0,
1446,0,2014/10/15,0,99114782,14.333,0.0,0.0,1.0,
1447,0,2014/6/3,0,25101,0.0,0.0,0.0,7.0,
1448,0,2014/6/16,0,99003576,123.993,1932.95,15.35,0.0,35483404.0
1449,0,2013/11/20,0,99112822,35.223,333.72,559.92,1.0,
1450,0,2014/8/12,0,25101,0.0,0.0,0.0,3.0,
1451,0,2014/9/1,0,25101,9.434,0.0,0.0,1.0,
1452,0,2014/6/18,0,99114783,0.135,0.0,0.0,7.0,
1453,1,2014/8/8,0,99112822,0.0,0.0,0.0,0.0,
1454,0,2014/10/30,0,99003576,0.0,0.0,0.0,0.0,
1455,0,2014/6/9,0,25101,0.0,0.0,0.0,3.0,
1456,0,2014/1/2,0,99003578,79.779,347.6,24.3,0.0,35720205.0
1457,0,2014/10/13,0,99005799,4.717,0.0,0.0,0.0,
1458,0,2000/7/9,0,99003576,178.02,479.4,412.9,0.0,35476505.0
1459,0,2012/4/28,0,99002147,0.0,0.0,0.0,1.0,
1460,0,2014/9/9,0,99112822,0.0,0.0,0.02,3.0,
1461,1,2014/7/7,0,99114784,0.0,0.0,0.0,0.0,
1462,1,2013/5/21,0,99106763,0.0,0.0,0.0,6.0,
1463,1,2013/7/13,0,99106763,0.0,0.0,0.0,6.0,
1464,1,2014/7/25,0,99114784,0.0,0.0,0.0,0.0,
1465,1,2009/1/21,0,99005934,0.0,0.0,0.0,6.0,
1466,0,2014/6/21,0,99003576,60.375,0.0,0.0,0.0,
1467,0,2014/1/20,0,99005935,60.505,82.38,61.09,0.0,
1468,1,2013/9/21,0,99005046,0.0,0.0,0.0,6.0,
1469,0,2014/10/9,0,99003576,103.294,338.85,117.44,0.0,86036402.0
1470,0,2014/7/30,0,99002138,100.846,244.05,410.21,0.0,86315502.0
1471,0,2014/3/4,0,99002138,122.756,783.09,180.16,0.0,86207302.0
1472,0,2012/12/22,0,99003576,101.712,731.46,62.79,0.0,86632401.0
1473,0,2014/7/23,0,99002138,95.33,327.79,229.79,0.0,35246506.0
1474,0,2014/9/6,0,99112822,31.131,0.0,0.0,1.0,
1475,0,2014/5/17,0,99002138,63.127,333.89,450.81,0.0,
1476,0,2013/10/30,0,99002138,98.818,219.35,387.71,0.0,86304202.0
1477,0,2014/8/23,0,99112822,31.886,112.86,1200.28,1.0,
1478,1,2013/8/11,0,99106763,0.0,0.0,0.0,6.0,
1479,0,2014/4/28,0,99003576,53.35,11.15,0.0,5.0,86391101.0
1480,0,2014/8/28,0,99112822,0.0,0.0,0.0,3.0,
1481,1,2013/1/17,0,99106764,0.0,0.0,0.0,6.0,
1482,0,2013/11/27,0,99003576,61.383,267.18,36.35,0.0,
1483,0,2014/8/4,0,25101,10.472,96.66,0.07,1.0,
1484,0,2014/7/12,0,25101,0.0,0.0,0.0,7.0,
1485,0,2012/3/2,0,99003578,69.105,497.78,12.54,0.0,35470704.0
1486,0,2011/12/25,1,99002305,117.287,286.19,439.22,0.0,35802605.0
1487,0,2014/3/7,0,99003576,62.206,172.57,0.0,0.0,
1488,0,2014/10/18,0,99114782,6.318,0.0,0.0,1.0,
1489,0,2012/9/6,0,99003576,86.313,322.39,222.0,0.0,
1490,0,2012/7/10,0,99005934,0.0,0.0,0.0,5.0,
1491,0,2014/7/29,0,99002147,42.843,23.84,7.81,0.0,86502202.0
1492,1,2014/5/7,0,99112822,0.0,0.0,0.0,0.0,
1493,0,2013/7/6,0,25139,18.72,17.1,0.13,1.0,
1494,0,2014/5/27,0,99005052,61.414,359.2,250.41,0.0,86469202.0
1495,0,2014/9/10,0,99112822,38.206,113.71,142.39,1.0,
1496,0,2014/8/29,0,99003576,20.399,3.73,15.81,0.0,
1497,0,2014/3/6,0,99106763,4.189,0.0,0.0,7.0,
1498,1,2012/8/10,0,40000001,0.0,0.0,0.0,6.0,
1499,1,2012/11/30,0,99005934,0.0,0.0,0.0,,
1500,1,2014/1/15,0,25210,0.0,0.0,0.0,,
1501,0,2014/7/1,0,99112822,0.0,0.0,0.0,3.0,
1502,0,2012/12/5,0,99005044,0.0,0.0,0.0,1.0,
1503,1,2014/1/26,0,99114784,0.0,0.0,0.0,6.0,
1504,0,2014/10/6,0,99003576,36.783,261.03,0.0,0.0,
1505,1,2013/5/18,0,99003577,0.0,0.0,0.0,6.0,
1506,0,2014/1/29,0,99116022,0.0,0.0,0.0,7.0,
1507,0,2012/6/14,0,99002138,158.41,469.53,526.91,0.0,1315000.0
1508,1,2013/8/22,0,99106763,0.0,0.0,0.0,6.0,
1509,0,2011/9/30,0,99006227,0.0,0.0,0.0,1.0,
1510,1,2013/12/14,0,99112822,0.0,0.0,0.0,6.0,
1511,0,2006/9/29,0,99005934,77.256,479.35,70.77,0.0,35847204.0
1512,0,2014/7/3,0,99114784,63.069,175.33,306.83,1.0,
1513,0,2014/2/12,0,99003577,184.312,1039.51,106.09,0.0,86513602.0
1514,0,2013/12/26,0,99002147,72.949,591.64,167.49,0.0,
1515,0,2014/5/24,0,25128,0.0,0.0,0.0,3.0,
1516,0,2014/3/15,0,99114785,121.213,235.86,452.86,1.0,
1517,0,2014/8/27,0,99003576,45.646,313.25,0.17,0.0,
1518,0,2014/4/14,0,99114784,39.377,396.25,165.14,1.0,
1519,0,2014/10/9,0,99114782,20.417,144.51,105.23,1.0,
1520,0,2012/6/14,0,99003577,0.0,0.0,0.0,1.0,
1521,0,2014/7/11,0,99002138,142.37,1308.34,136.64,0.0,86393002.0
1522,0,2001/7/11,0,99005934,42.139,65.05,0.0,0.0,86111102.0
1523,0,2014/9/3,0,99112822,46.446,451.15,716.55,1.0,
1524,0,2012/12/4,0,25101,17.911,11.37,2.17,1.0,
1525,1,2014/4/30,0,99114782,0.0,0.0,0.0,0.0,
1526,1,2014/8/19,0,99112822,0.0,0.0,0.0,0.0,
1527,1,2013/8/27,0,99005046,0.0,0.0,0.0,6.0,
1528,1,2014/1/23,0,99005934,0.0,0.0,0.0,6.0,
1529,1,2014/8/13,0,99112822,0.0,0.0,0.0,0.0,
1530,0,2012/11/5,0,99003577,60.411,0.0,0.0,5.0,
1531,1,2014/2/19,0,25210,0.0,0.0,0.0,,
1532,0,2014/3/1,0,99003572,98.802,284.11,310.8,0.0,35877605.0
1533,0,2014/8/20,0,25101,0.0,0.0,0.0,3.0,
1534,1,2014/8/8,0,99112822,0.0,0.0,0.0,0.0,
1535,1,2014/7/25,0,99114784,0.0,0.0,0.0,0.0,
1536,0,2011/12/24,0,99003576,0.0,0.0,0.0,5.0,
1537,0,2014/6/23,0,25101,0.0,0.0,0.14,7.0,
1538,0,2014/9/10,0,99114783,0.0,0.0,0.0,3.0,
1539,0,2014/1/14,0,99005935,47.413,211.35,8.26,0.0,86293302.0
1540,0,2013/4/16,0,99002147,66.186,31.86,10.42,0.0,86582502.0
1541,0,2012/5/29,0,3970,25.181,99.93,21.48,0.0,
1542,1,2013/8/14,0,99104722,0.0,0.0,0.0,0.0,
1543,0,2013/9/15,0,99003576,60.468,360.78,42.28,0.0,86479102.0
1544,0,2014/7/12,0,25101,18.452,235.91,81.88,1.0,
1545,0,2014/7/10,0,99005046,30.593,121.35,60.15,0.0,86558902.0
1546,0,2014/9/9,0,99112822,0.0,0.0,0.0,3.0,
1547,1,2011/10/4,0,99003576,0.0,0.0,0.0,6.0,
1548,1,2014/8/24,0,99114783,0.0,0.0,0.0,0.0,
1549,1,2013/12/23,0,99002158,0.0,0.0,0.0,6.0,
1550,0,2014/9/1,0,99112822,13.81,91.13,90.92,1.0,
1551,0,2014/9/5,0,99114783,21.01,167.55,24.58,1.0,
1552,0,2014/6/14,0,25101,0.0,0.0,0.0,3.0,
1553,0,2014/10/22,0,99112822,15.982,4.37,243.29,1.0,
1554,1,2012/10/2,0,99005044,0.0,0.0,0.0,6.0,
1555,0,2011/12/9,0,99002309,0.0,0.0,0.0,1.0,
1556,1,2014/8/22,0,99112822,0.0,0.0,0.0,0.0,
1557,0,2014/5/30,0,99003576,77.206,650.97,66.9,0.0,86131500.0
1558,0,2014/5/24,0,99114784,47.043,184.06,162.53,1.0,
1559,0,2014/1/16,0,99005799,4.717,0.0,0.0,0.0,
1560,0,2014/8/14,0,99002158,0.0,0.0,0.0,7.0,
1561,0,2013/12/28,0,99002147,61.469,0.0,0.0,5.0,
1562,0,2012/8/13,0,99005046,89.155,363.23,77.65,0.0,35375804.0
1563,0,2014/6/12,0,25101,0.0,0.0,0.0,3.0,
1564,1,2014/8/26,0,99112822,0.0,0.0,0.0,0.0,
1565,0,2011/8/21,0,99003578,116.744,1396.16,122.11,0.0,86050502.0
1566,0,2014/8/17,0,99003576,98.061,757.2,102.38,0.0,86073202.0
1567,0,2014/8/5,0,25101,10.847,15.98,0.0,1.0,
1568,0,2013/8/30,0,25210,4.189,0.0,0.0,7.0,
1569,1,2014/8/26,0,99114782,0.0,0.0,0.0,0.0,
1570,1,2014/8/21,0,99114782,0.0,0.0,0.0,0.0,
1571,0,2012/12/23,0,99002141,362.789,1356.3,1257.37,0.0,35202406.0
1572,1,2013/7/3,0,99005046,0.0,0.0,0.0,6.0,
1573,0,2013/5/18,0,99003577,0.0,0.0,0.0,1.0,
1574,0,2012/5/22,0,25101,17.911,47.51,39.35,1.0,
1575,1,2014/7/31,0,99106763,0.0,0.0,0.0,0.0,
1576,1,2012/8/11,0,99002305,0.0,0.0,0.0,6.0,
1577,0,2014/6/1,0,99002138,61.452,0.0,0.0,5.0,
1578,0,2014/8/19,0,25101,0.0,0.0,0.0,3.0,
1579,0,2014/6/30,0,25101,18.609,2.92,5.64,1.0,
1580,1,2014/8/9,0,99112822,0.0,0.0,0.0,0.0,
1581,1,2013/7/30,0,99106763,0.0,0.0,0.0,6.0,
1582,1,2013/12/17,0,99112822,0.0,0.0,0.0,0.0,
1583,0,2013/3/24,0,25139,80.274,87.46,91.21,1.0,
